timestamp,price,volume,open,high,low,close,funding_rate,oracle_price
2025-04-23 16:47:44.571823,49154.60558718805,392180.9552864826,,49300.33235304064,48921.51605105256,49154.60558718805,0.0,49154.60558718805
2025-04-23 17:47:44.571823,49575.717309176805,597243.361758002,49154.60558718805,49815.80730450325,49340.66767009699,49575.717309176805,1.388844236256011e-06,49577.09423534561
2025-04-23 18:47:44.571823,50121.80270728045,632765.3255048291,49575.717309176805,50300.398545418204,50086.264779923535,50121.80270728045,2.7774205670508754e-06,50124.585819717424
2025-04-23 19:47:44.571823,49312.65164118808,285053.8378926521,50121.80270728045,49538.34418816387,49090.781468073736,49312.65164118808,4.165461138601909e-06,49316.75627424035
2025-04-23 20:47:44.571823,50375.56223318433,17980.19052012423,49312.65164118808,50603.944881589254,50189.36875393044,50375.56223318433,5.552698200473387e-06,50381.14800793741
2025-04-23 21:47:44.571823,50256.33432660209,299148.9449358863,50375.56223318433,50500.661113907205,50076.06769817066,50256.33432660209,6.9388641572251025e-06,50263.291953677974
2025-04-23 22:47:44.571823,50869.61982239346,657777.5665011778,50256.33432660209,51086.06571227055,50748.06917133065,50869.61982239346,8.323691620031026e-06,50878.05889559358
2025-04-23 23:47:44.571823,51654.47529767673,720212.5172393213,50869.61982239346,51678.03189437932,51470.28026789342,51654.47529767673,9.70691345825811e-06,51664.456051770314
2025-04-24 00:47:44.571823,52396.11059094118,503476.7349162683,51654.47529767673,52651.70350868834,52160.994421092415,52396.11059094118,1.10882628509953e-05,52407.6585754813
2025-04-24 01:47:44.571823,53185.166358643284,697411.6116432945,52396.11059094118,53229.96831612643,53153.197239378394,53185.166358643284,1.246747333852277e-05,53198.32457937403
2025-04-24 02:47:44.571823,54643.62172991424,745668.8452098347,53185.166358643284,54877.197761033334,54507.67173007217,54643.62172991424,1.3844278873711528e-05,54658.60606502491
2025-04-24 03:47:44.571823,57452.7769766189,705778.7091843862,54643.62172991424,57507.02410340716,57404.90429176261,57452.7769766189,1.5218413873343387e-05,57470.06009586459
2025-04-24 04:47:44.571823,59212.95055218393,856821.4629470601,57452.7769766189,59441.07413295988,59101.250122920836,59212.95055218393,1.6589613269341502e-05,59232.32471558626
2025-04-24 05:47:44.571823,61004.721791301396,536808.3799089055,59212.95055218393,61153.6641126419,60815.96254473252,61004.721791301396,1.795761255990148e-05,61026.27560753492
2025-04-24 06:47:44.571823,62127.90520727447,449441.6796026877,61004.721791301396,62416.03783803051,62082.34395546718,62127.90520727447,1.9322147860513288e-05,62151.461655120176
2025-04-24 07:47:44.571823,64322.551364797255,677879.7481499488,62127.90520727447,64562.72482470976,64185.85446090668,64322.551364797255,2.0682955954864102e-05,64348.58363809999
2025-04-24 08:47:44.571823,68589.19638937745,888952.0130590261,64322.551364797255,68901.80227120059,68353.9769253661,68589.19638937745,2.203977434561223e-05,68618.68675083436
2025-04-24 09:47:44.571823,72367.8404683965,847404.8198600437,68589.19638937745,72624.0843106593,72194.54366248644,72367.8404683965,2.3392341305022343e-05,72400.75816951948
2025-04-24 10:47:44.571823,76104.82443064505,414835.48777846945,72367.8404683965,76392.45970060186,76038.37057582807,76104.82443064505,2.4740395925452295e-05,76141.3110270881
2025-04-24 11:47:44.571823,82245.50119524075,770916.0211598334,76104.82443064505,82248.53138229216,82012.93559894795,82245.50119524075,2.6083678169681708e-05,82286.92124239431
2025-04-24 12:47:44.571823,85182.88734873536,696438.9302136122,82245.50119524075,85489.90954199176,84826.13078449135,85182.88734873536,2.7421928921072665e-05,85227.81411412756
2025-04-24 13:47:44.571823,88495.57158276226,469935.80330666254,85182.88734873536,88645.08711510734,88341.22565946374,88495.57158276226,2.8754890033552812e-05,88544.31574853577
2025-04-24 14:47:44.571823,92381.1731820203,697816.27298699,88495.57158276226,92574.02781239507,91946.26605634684,92381.1731820203,3.008230438141131e-05,92434.17945076074
2025-04-24 15:47:44.571823,95078.96818627528,578757.7280768544,92381.1731820203,95482.75867276255,94922.88372066877,95078.96818627528,3.140391590889781e-05,95135.66414157202
2025-04-24 16:47:44.571823,99948.75805332836,804427.7189320674,95078.96818627528,100189.61687403932,99889.79618150259,99948.75805332836,3.2719469679615224e-05,100010.56334716287
2025-04-24 17:47:44.571823,103440.1454204511,465712.46441073506,99948.75805332836,103737.03354849185,102997.54442243157,103440.1454204511,3.402871192569642e-05,103506.34283567303
2025-04-24 18:47:44.571823,112876.08901832158,563386.2637693001,103440.1454204511,113110.81052019568,112698.0351392927,112876.08901832158,3.533139009675559e-05,112950.70617707896
2025-04-24 19:47:44.571823,118210.76231688772,522951.18954931805,112876.08901832158,118656.06489848882,117875.5728505894,118210.76231688772,3.662725290860476e-05,118291.3393543348
2025-04-24 20:47:44.571823,128080.2349913041,416898.3741410027,118210.76231688772,128616.5950747135,127604.17834634268,128080.2349913041,3.7916050391725997e-05,128170.10862017387
2025-04-24 21:47:44.571823,132687.97367115764,1093422.5505759127,128080.2349913041,132868.2111276251,132407.20773060006,132687.97367115764,3.919753393949014e-05,132783.67030684414
2025-04-24 22:47:44.571823,143238.25790423437,392499.7694952128,132687.97367115764,143280.16349464844,142819.6295761924,143238.25790423437,4.047145635611247e-05,143344.27954722723
2025-04-24 23:47:44.571823,152216.12360428763,661829.7456938033,143238.25790423437,152520.53121645827,151795.95670574484,152216.12360428763,4.173757190433637e-05,152331.58973639755
2025-04-25 00:47:44.571823,159805.51376916384,765346.9059150171,152216.12360428763,160049.33890107748,159527.92483692212,159805.51376916384,4.2995636352835556e-05,159929.58228292325
