timestamp,price,volume,open,high,low,close,funding_rate,oracle_price
2025-04-13 16:49:28.962621,51297.61673125361,451859.5432811526,,51393.321839802404,51194.640398384785,51297.61673125361,0.0,51297.61673125361
2025-04-13 17:49:28.962621,51491.328126311484,796046.5993758421,51297.61673125361,51631.518634173655,51447.4021022947,51491.328126311484,1.0416478287576809e-06,51492.40078471626
2025-04-13 18:49:28.962621,50135.93208032938,703483.6266571629,51491.328126311484,50168.752726549916,50031.16998623462,50135.93208032938,2.0831826325142815e-06,50138.02047309666
2025-04-13 19:49:28.962621,50435.6071078256,339304.7754151118,50135.93208032938,50674.151763611786,50416.3378507257,50435.6071078256,3.1244913985326082e-06,50438.75728144052
2025-04-13 20:49:28.962621,50308.9110145284,892987.7943992952,50435.6071078256,50465.82226298067,50128.75684397467,50308.9110145284,4.165461138601909e-06,50313.09857313864
2025-04-13 21:49:28.962621,50571.08657206811,591337.8187607434,50308.9110145284,50689.06283857714,50374.54970966177,50571.08657206811,5.2059789012977704e-06,50576.34487216626
2025-04-13 22:49:28.962621,49209.47426078999,607429.8563063563,50571.08657206811,49259.316244617476,49085.86256765662,49209.47426078999,6.24593178423802e-06,49215.60943887348
2025-04-13 23:49:28.962621,50551.559484706886,384120.47271686606,49209.47426078999,50625.7279606548,50390.25550956167,50551.559484706886,7.285206946333303e-06,50558.90548404366
2025-04-14 00:49:28.962621,52812.23441532528,588185.5988056127,50551.559484706886,52976.16813961193,52664.13205639098,52812.23441532528,8.323691620031026e-06,52820.99576077367
2025-04-14 01:49:28.962621,52507.162047156395,387963.0162094406,52812.23441532528,52717.793742555696,52506.66731998408,52507.162047156395,9.36127312355129e-06,52516.949555265615
2025-04-14 02:49:28.962621,50737.41930248349,1058555.7735179812,52507.162047156395,50971.91366523657,50736.72477901477,50737.41930248349,1.0397838873113554e-05,50747.91330057045
2025-04-14 03:49:28.962621,52214.89310674593,590922.3002708672,50737.41930248349,52400.95507914936,52169.80644372371,52214.89310674593,1.1433276395152636e-05,52226.75455806741
2025-04-14 04:49:28.962621,53172.43280347232,570355.5791816887,52214.89310674593,53243.452292678616,52962.14256863137,53172.43280347232,1.246747333852277e-05,53185.5878738711
2025-04-14 05:49:28.962621,53820.92071733693,396604.41602917,53172.43280347232,53907.900125579356,53818.16349032323,53820.92071733693,1.3500317486688369e-05,53835.31966971832
2025-04-14 06:49:28.962621,55589.38099519578,297079.12827594846,53820.92071733693,55832.14437165175,55530.083986285616,55589.38099519578,1.4531696769900197e-05,55605.36566057128
2025-04-14 07:49:28.962621,56931.4731581504,777075.7592344984,55589.38099519578,56954.41379756301,56666.12752718766,56931.4731581504,1.5561499277355603e-05,56948.97608569102
2025-04-14 08:49:28.962621,59650.61492277629,540507.8773400509,56931.4731581504,59792.54786826439,59505.07491053685,59650.61492277629,1.6589613269341502e-05,59670.13228763965
2025-04-14 09:49:28.962621,60534.96939227949,760933.1893589839,59650.61492277629,60759.74564878373,60247.792655864956,60534.96939227949,1.7615927189358812e-05,60555.96345676495
2025-04-14 10:49:28.962621,60941.37669748999,457680.22873192374,60534.96939227949,60996.25779073928,60905.99773707093,60941.37669748999,1.864032967622699e-05,60963.697849658965
2025-04-14 11:49:28.962621,60716.129846251344,452961.1390000973,60941.37669748999,60740.19132530106,60505.43361305726,60716.129846251344,1.9662709576167388e-05,60739.54060274038
2025-04-14 12:49:28.962621,61306.514937586864,437260.9747498427,60716.129846251344,61401.88407847857,61255.99552160005,61306.514937586864,2.0682955954864102e-05,61331.326577023276
2025-04-14 13:49:28.962621,62915.908450759605,250512.64490368834,61306.514937586864,63068.071564607264,62654.43252943173,62915.908450759605,2.1700958109501017e-05,62942.564427370606
2025-04-14 14:49:28.962621,67130.57314005784,858939.1871976209,62915.908450759605,67278.29872912672,66871.14913745543,67130.57314005784,2.271660558077369e-05,67160.27533538075
2025-04-14 15:49:28.962621,69039.37015727459,372386.2966946813,67130.57314005784,69217.49087585509,68886.63378414088,69039.37015727459,2.3729788164874873e-05,69071.20005833286
2025-04-14 16:49:28.962621,71066.71391013006,472923.04543478123,69039.37015727459,71198.92896285675,70729.15413649211,71066.71391013006,2.4740395925452295e-05,71100.78510772325
2025-04-14 17:49:28.962621,73802.55414273609,982452.168559335,71066.71391013006,73971.4242396946,73452.33086825495,73802.55414273609,2.5748319205537353e-05,73839.27852599925
2025-04-14 18:49:28.962621,77903.69469580463,885507.1572324439,73802.55414273609,78229.79275538393,77517.4837496275,77903.69469580463,2.6753448639443622e-05,77943.85909790841
2025-04-14 19:49:28.962621,82019.14168346493,410910.9413619205,77903.69469580463,82347.46110083979,81633.3805596219,82019.14168346493,2.775567516463363e-05,82062.88271100586
2025-04-14 20:49:28.962621,84061.27576955754,804521.9306759756,82019.14168346493,84262.67873599031,83805.45370585355,84061.27576955754,2.8754890033552812e-05,84107.57748486329
2025-04-14 21:49:28.962621,89898.11964741902,1128640.934669791,84061.27576955754,90221.91347777648,89676.61037997295,89898.11964741902,2.975098482542928e-05,89949.18865302825
2025-04-14 22:49:28.962621,92509.5830687135,716149.8509705967,89898.11964741902,92709.38694061764,92409.37069873467,92509.5830687135,3.074385145803809e-05,92563.71017348787
2025-04-14 23:49:28.962621,97010.60641415948,828118.1904694258,92509.5830687135,97387.73349077372,96650.75831550434,97010.60641415948,3.173338219942883e-05,97068.99361995741
2025-04-15 00:49:28.962621,102901.49754550886,565505.2189054091,97010.60641415948,103150.67642057,102839.84973738942,102901.49754550886,3.2719469679615224e-05,102965.12872428165
2025-04-15 01:49:28.962621,108813.79984956751,289112.32071353437,102901.49754550886,109294.86659086113,108557.65577550542,108813.79984956751,3.370200690222531e-05,108882.8538573554
2025-04-15 02:49:28.962621,117629.32209972363,963607.8803802106,108813.79984956751,118044.4881683216,117472.9673001037,117629.32209972363,3.468088725611127e-05,117705.84808191776
2025-04-15 03:49:28.962621,121899.65633808966,525633.7406382962,117629.32209972363,122358.38302810687,121722.65574735591,121899.65633808966,3.565600452691735e-05,121980.87179211527
2025-04-15 04:49:28.962621,128404.31064342617,440003.4631016627,121899.65633808966,128761.60144530293,127947.47163723044,128404.31064342617,3.662725290860476e-05,128491.8359985148
2025-04-15 05:49:28.962621,141058.66475309542,730651.5407928883,128404.31064342617,141434.05646051661,140609.75217161374,141058.66475309542,3.7594527014932216e-05,141156.9450158386
2025-04-15 06:49:28.962621,150714.15129812536,697715.4112281994,141058.66475309542,151314.6457625915,150507.839326185,150714.15129812536,3.855772189089106e-05,150821.38823900526
2025-04-15 07:49:28.962621,161386.77723405982,764924.8464686486,150714.15129812536,161561.0691103861,161204.58781664332,161386.77723405982,3.951673302409343e-05,161503.94543117637
2025-04-15 08:49:28.962621,168207.90017803252,990019.1146237643,161386.77723405982,168312.79074513048,167513.16871758143,168207.90017803252,4.047145635611247e-05,168332.403772269
2025-04-15 09:49:28.962621,178841.44533583094,570062.3377043908,168207.90017803252,179644.0895844295,178712.0854892752,178841.44533583094,4.1421788293773385e-05,178976.29604301273
2025-04-15 10:49:28.962621,192089.10361858224,848798.2622861593,178841.44533583094,192446.72107429832,191485.94518965535,192089.10361858224,4.23676257203938e-05,192236.54036191505
2025-04-15 11:49:28.962621,207432.67194418889,575291.6626259523,192089.10361858224,208010.06314792705,206824.44163977524,207432.67194418889,4.330886600697263e-05,207594.62086989678
2025-04-15 12:49:28.962621,219211.86371667564,738185.0856995406,207432.67194418889,219975.95188233515,218305.05429017614,219211.86371667564,4.424540702332587e-05,219385.82538593002
2025-04-15 13:49:28.962621,240150.84679319698,767318.8194183145,219211.86371667564,240272.52989625023,239924.6741589768,240150.84679319698,4.5177147149168384e-05,240344.42785392978
2025-04-15 14:49:28.962621,260581.2633310334,849690.4487367878,240150.84679319698,261775.42798660358,260152.69249926572,260581.2633310334,4.610398528514024e-05,260794.4799275087
2025-04-15 15:49:28.962621,285287.0855905207,868049.6084491006,260581.2633310334,285949.7817123722,284810.26397392823,285287.0855905207,4.702582086377671e-05,285523.8832565711
2025-04-15 16:49:28.962621,304640.8198390692,379022.9851430964,285287.0855905207,304889.91849649046,303202.7445199509,304640.8198390692,4.7942553860420305e-05,304897.16624975187
2025-04-15 17:49:28.962621,330069.6518614597,771381.0070041852,304640.8198390692,331040.48713866534,329330.49324242264,330069.6518614597,4.8854084804074126e-05,330351.0507179527
2025-04-15 18:49:28.962621,354469.437727924,750180.3424014008,330069.6518614597,355757.9502559323,353710.1560282435,354469.437727924,4.9760314788195074e-05,354775.43231074966
2025-04-15 19:49:28.962621,386556.6985840347,332004.83738097607,354469.437727924,387794.52528536925,384804.63682253007,386556.6985840347,5.066114548142574e-05,386894.3848269387
2025-04-15 20:49:28.962621,427307.32311531535,650818.5218005179,386556.6985840347,428878.65111244214,425462.467201247,427307.32311531535,5.155647913826398e-05,427684.85939013434
2025-04-15 21:49:28.962621,475757.09774671984,1024817.6675724396,427307.32311531535,476169.6460380951,475005.9811185119,475757.09774671984,5.244621860966887e-05,476181.9914639228
2025-04-15 22:49:28.962621,504343.32594652293,449912.47537589696,475757.09774671984,504401.1088486847,502776.4605707752,504343.32594652293,5.333026735360202e-05,504798.3785858246
2025-04-15 23:49:28.962621,546901.3614481235,704081.6104233498,504343.32594652293,549052.819523668,544550.1139801178,546901.3614481235,5.420852944550282e-05,547399.6181160967
2025-04-16 00:49:28.962621,589382.0238266864,604504.0376419559,546901.3614481235,590886.554395519,588948.7155063525,589382.0238266864,5.508090958869697e-05,589923.9281693563
2025-04-16 01:49:28.962621,634618.918679984,720393.0892946748,589382.0238266864,635968.5243667036,633069.25021948,634618.918679984,5.594731312473669e-05,635207.4876936388
2025-04-16 02:49:28.962621,688307.8631792997,399457.59873611387,634618.918679984,688770.1138555721,685134.4839246471,688307.8631792997,5.680764604367166e-05,688951.4491591237
2025-04-16 03:49:28.962621,768293.4343253953,821115.0093442985,688307.8631792997,770697.1497214077,764785.7847338064,768293.4343253953,5.7661814994249776e-05,769017.328038567
2025-04-16 04:49:28.962621,833024.5617302955,700675.6485594684,768293.4343253953,834189.9654564797,830708.2547632004,833024.5617302955,5.850972729404622e-05,833815.089226923
2025-04-16 05:49:28.962621,896313.5084148874,1043684.8839503843,833024.5617302955,896801.8557505381,895248.374599122,896313.5084148874,5.935129093952011e-05,897169.7992168317
2025-04-16 06:49:28.962621,954125.2660347617,249747.73782464227,896313.5084148874,954302.0905541738,953063.1741048067,954125.2660347617,6.018641461599741e-05,955042.4624525832
2025-04-16 07:49:28.962621,1023917.9104002883,729681.60082072,954125.2660347617,1024683.690998206,1023435.0563590677,1023917.9104002883,6.101500770757914e-05,1024907.8614279402
2025-04-16 08:49:28.962621,1132542.9486927951,621537.798879511,1023917.9104002883,1137700.0660695639,1130891.8403802563,1132542.9486927951,6.183698030697371e-05,1133643.7101095514
2025-04-16 09:49:28.962621,1254069.1877735076,919509.0758797404,1132542.9486927951,1257599.0601984165,1250852.2678454488,1254069.1877735076,6.26522432252524e-05,1255293.9461203874
2025-04-16 10:49:28.962621,1377921.6161275906,721186.9555243425,1254069.1877735076,1381282.4478231026,1376184.2225663704,1377921.6161275906,6.346070800152693e-05,1379273.2098739725
2025-04-16 11:49:28.962621,1474862.501417159,626306.0087769927,1377921.6161275906,1478414.9100321722,1468568.1145618216,1474862.501417159,6.426228691254795e-05,1476314.8471652907
2025-04-16 12:49:28.962621,1631139.7502874134,1024592.3293853884,1474862.501417159,1633366.413337778,1626118.918720104,1631139.7502874134,6.505689298222357e-05,1632751.5537236775
2025-04-16 13:49:28.962621,1822696.9055206524,802079.6372364764,1631139.7502874134,1830802.8229538084,1820530.7209403731,1822696.9055206524,6.584443999105676e-05,1824503.433629975
2025-04-16 14:49:28.962621,1982654.6536058113,782670.6429857368,1822696.9055206524,1986066.6712163044,1982226.9483972625,1982654.6536058113,6.662484248550065e-05,1984624.7832354875
2025-04-16 15:49:28.962621,2127474.4388549086,652146.7672650154,1982654.6536058113,2132689.374223973,2123692.4217539323,2127474.4388549086,6.739801578723084e-05,2129592.9884088603
2025-04-16 16:49:28.962621,2426406.641235941,553110.5227046591,2127474.4388549086,2437525.9861960458,2419559.74149119,2426406.641235941,6.816387600233342e-05,2428826.9696960365
2025-04-16 17:49:28.962621,2593522.0001343917,1166902.2809540827,2426406.641235941,2600267.231471667,2585277.199669831,2593522.0001343917,6.8922340030408e-05,2596112.2857024567
2025-04-16 18:49:28.962621,2874041.783494589,1257993.6799446235,2593522.0001343917,2886918.4265546873,2860048.097350548,2874041.783494589,6.967332557358457e-05,2876914.605998765
2025-04-16 19:49:28.962621,3143319.1898815064,745005.2695832013,2874041.783494589,3143689.9973968016,3132643.475199418,3143319.1898815064,7.041675114545337e-05,3146462.40089619
2025-04-16 20:49:28.962621,3384609.2452177345,864735.5913421067,3143319.1898815064,3393302.1990742185,3378997.4658084973,3384609.2452177345,7.115253607990655e-05,3387993.588475863
2025-04-16 21:49:28.962621,3837210.5820353143,1045511.5027454449,3384609.2452177345,3854296.815368205,3825195.1496091047,3837210.5820353143,7.188060053989105e-05,3841045.6562959272
2025-04-16 22:49:28.962621,4240665.755966675,1102570.1813529886,3837210.5820353143,4243174.943984224,4228198.985074772,4240665.755966675,7.260086552607125e-05,4244900.193628761
2025-04-16 23:49:28.962621,4739500.885636261,971447.1724784971,4240665.755966675,4762932.320602594,4735607.649721168,4739500.885636261,7.331325288540102e-05,4744227.049777504
2025-04-17 00:49:28.962621,5297331.020281598,779772.4584498468,4739500.885636261,5318528.332175576,5271402.780822295,5297331.020281598,7.40176853196037e-05,5302604.025734031
2025-04-17 01:49:28.962621,5799414.69965444,623391.9750262498,5297331.020281598,5804670.301177054,5782118.762379232,5799414.69965444,7.471408639355942e-05,5805174.66587633
2025-04-17 02:49:28.962621,6387746.583222921,787546.5981875686,5799414.69965444,6412458.70664383,6363123.953036511,6387746.583222921,7.540238054359881e-05,6394074.008310388
2025-04-17 03:49:28.962621,6997812.409679807,1268797.0718069342,6387746.583222921,7031117.040374294,6975416.453229794,6997812.409679807,7.608249308570208e-05,7004722.6487138355
2025-04-17 04:49:28.962621,7842381.39656461,727881.4350407242,6997812.409679807,7867232.922740802,7817958.574690351,7842381.39656461,7.675435022360271e-05,7850098.1896488555
2025-04-17 05:49:28.962621,8733595.900682388,961188.2072432518,7842381.39656461,8740107.258015722,8719215.421879862,8733595.900682388,7.741787905679473e-05,8742155.341913199
2025-04-17 06:49:28.962621,9540673.092386955,868583.358350459,8733595.900682388,9547181.25759425,9526416.303501826,9540673.092386955,7.807300758844293e-05,9549981.995298896
2025-04-17 07:49:28.962621,10657930.17470533,1066105.5000583576,9540673.092386955,10681387.258616697,10616923.143697161,10657930.17470533,7.87196647331949e-05,10668278.295879072
2025-04-17 08:49:28.962621,12158025.9178111,1073034.8638667045,10657930.17470533,12188050.474831505,12099664.127375728,12158025.9178111,7.93577803248942e-05,12169767.344761211
2025-04-17 09:49:28.962621,13671789.96245789,745275.5467949171,12158025.9178111,13706909.656458516,13663500.010297721,13671789.96245789,7.998728512419389e-05,13684916.501875212
2025-04-17 10:49:28.962621,15794057.964818398,571231.0902175573,13671789.96245789,15867498.536011536,15769601.000210457,15794057.964818398,8.060811082606931e-05,15809126.85095655
2025-04-17 11:49:28.962621,17961758.286669098,1196851.7305244766,15794057.964818398,17989229.228760954,17881900.94709201,17961758.286669098,8.122019006722961e-05,17978779.547700144
2025-04-17 12:49:28.962621,19973672.0482455,536509.953481229,17961758.286669098,20005183.583807353,19876838.031151116,19973672.0482455,8.182345643342712e-05,19992462.894418553
2025-04-17 13:49:28.962621,22717180.15830296,636332.2132277502,19973672.0482455,22818127.151387297,22682159.881069373,22717180.15830296,8.241784446666368e-05,22738386.97040166
