timestamp,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,macd,macd_signal,macd_hist,rsi,bb_middle,bb_std,bb_upper,bb_lower,atr,vwap,stoch_k,stoch_d,obv,rate
2025-04-23 21:20:44.811716,3493.1678244345926,3530.4168807161645,3469.5831192838355,3500.591692680355,40091.53035675088,,,,3500.591692680355,3500.591692680355,0.0,0.0,0.0,,,,,,,3500.1972308934514,,,0.0,
2025-04-24 01:20:44.811716,3482.2812457247646,3534.585293092148,3475.254823047472,3526.631791789376,30455.55450894056,,,,3504.5978617740507,3502.520588910653,2.077272863397866,0.4154545726795732,1.6618182907182928,,,,,,,3505.360457946598,,,30455.55450894056,0.0004480284918067
2025-04-24 05:20:44.811716,3538.542978248749,3569.220184080554,3523.520184675595,3564.0406342401134,51226.699198123846,,,,3513.7429036919066,3507.077629305428,6.6652743864788135,1.6654185354394215,4.999855851039392,,,,,,,3525.089875723166,,,81682.2537070644,
2025-04-24 09:20:44.811716,3672.759397445924,3715.5160179375193,3591.92800717163,3611.6458973055073,28592.27018046972,,,,3528.8049027093834,3514.8234269350637,13.981475774320188,4.128629983215575,9.852845791104611,,,,,,,3546.88247783802,,,110274.52388753412,0.0003337323700539
2025-04-24 13:20:44.811716,3649.17102871708,3702.9176912520047,3641.455137033312,3689.298321789043,37452.140953127775,,,,3553.496197952408,3527.747493220543,25.748704731864564,8.452644932945372,17.29605979891919,,,,,,,3573.006286228126,,,147726.66484066192,
2025-04-24 17:20:44.811716,3641.307579893378,3690.307329228157,3635.62142364993,3666.0286249311407,35641.53783273079,,,,3570.808879026059,3537.990540013921,32.81833901213804,13.325783748783904,19.49255526335413,,,,,,,3587.517399592916,,,112085.12700793112,0.0003951965958958
2025-04-24 21:20:44.811716,3725.577478240705,3826.457284860916,3696.925966114819,3798.089101406665,30082.19029269143,,,,3605.7750670846135,3557.2571001170872,48.51796696752626,20.364220392532378,28.153746574993885,,,,,,,3609.622280972127,,,142167.31730062256,
2025-04-25 01:20:44.811716,3818.1854113908935,3881.01242636168,3804.770245794029,3869.334329789213,49463.419339476495,,,,3646.322645962244,3580.373931944652,65.94871401759201,29.481119117544303,36.4675949000477,,,,,,,3649.140633845336,,,191630.73664009903,0.0005957829912805
2025-04-25 05:20:44.811716,3805.499889430153,3884.973506096024,3787.9737944798,3861.692175826469,42068.84070401962,,,,3679.4564197875097,3601.212320380342,78.2440994071676,39.233715175468966,39.01038423169863,,,,,,,3673.003679152153,,,149561.89593607944,
2025-04-25 09:20:44.811716,3854.2917031718216,3933.950829078005,3808.5425027955102,3890.087157725083,20789.367894430416,,,,3711.861148700983,3622.610456479953,89.25069222103048,49.23711058458127,40.0135816364492,,,,,,,3684.6252441002607,,,170351.26383050985,0.0004199004864461
2025-04-25 13:20:44.811716,3869.981031767482,3902.550016920965,3798.748057255014,3828.118006494045,27528.94382448996,,,,3729.746819130685,3637.8332379624776,91.9135811682072,57.77240470130647,34.14117646690073,,,,,,,3695.717748151631,,,142822.3200060199,
2025-04-25 17:20:44.811716,3814.9419389151008,3865.385475308723,3761.391204394321,3779.17004162769,30106.6724493942,,,,3737.350391822532,3648.302630826567,89.04776099596438,64.02747596023805,25.02028503572633,,,,,,,3703.2721201733257,,,112715.6475566257,0.0002967856882614
2025-04-25 21:20:44.811716,3800.294332149679,3848.6646191556592,3788.800211504727,3823.900414518079,39301.16665366501,,,,3750.6657799295385,3661.3098740629753,89.35590586656326,69.0931619415031,20.262743925060164,,,,,,,3713.223338356941,,,152016.8142102907,
2025-04-26 01:20:44.811716,3704.2302901563785,3719.764088908414,3665.7256179379137,3681.05881529326,39810.04655243723,,,,3739.9570161393417,3662.772758598552,77.18425754078999,70.71138106136048,6.472876479429502,62.03421817737291,,,,,97.46592439829216,3711.292770698492,45.54056872368688,,112206.76765785347,0.0005370082885743
2025-04-26 05:20:44.811716,3522.5437603698188,3599.3155621544684,3490.653688964997,3559.021847683117,45331.51681690462,,,,3712.1208363768455,3655.0875059381488,57.0333304386968,67.97577093682776,-10.942440498130964,53.350947708047705,,,,,106.72102189085888,3697.921113982294,18.261991282755755,,66875.25084094885,
2025-04-26 09:20:44.811716,3469.8928816596954,3501.209282278712,3434.382063641098,3467.1180250907646,51192.69451372738,,,,3674.428096178987,3641.1638406901934,33.264255488792514,61.03346784722071,-27.76921235842819,46.82663970771623,,,,,111.38597289066914,3678.238883815206,6.552843915499188,23.451801307313943,15682.556327221471,0.0005590440532495
2025-04-26 13:20:44.811716,3365.432697233329,3440.4314877713546,3327.4102131316063,3391.7552284283747,22975.29649348801,,,,3630.9399626788927,3622.689128670801,8.25083400809217,50.476941079395,-42.22610707130283,41.170853899653245,,,,,118.1008166445405,3667.4657950879305,10.60852539880936,11.8077868656881,-7292.74016626654,
2025-04-26 17:20:44.811716,3360.101874699536,3409.8941740501955,3346.5321630950025,3394.9457419390706,27297.686393108,,,,3594.6331594881517,3605.819248172154,-11.186088684002698,38.14433512671546,-49.33042381071816,38.36506922374001,,,,,111.807004305811,3655.5415825099294,11.134543513147444,9.43197094248533,20004.94622684146,0.0003518254478064
2025-04-26 21:20:44.811716,3296.2581779851066,3383.491536018868,3262.6264570279336,3352.633267049004,32186.002184972647,,,,3557.402406805206,3587.0647310519207,-29.66232424671489,24.583003252029396,-54.24532749874428,31.210962554903983,,,,,114.7389679461424,3640.306707834855,13.407350271852984,11.716806394603262,-12181.055958131186,
2025-04-27 01:20:44.811716,3243.1593467896296,3255.026882332133,3194.7432200730527,3224.5379743196786,21562.54241774207,3623.984954496303,,,3506.192494115125,3560.210897219903,-54.01840310477792,8.862721980667933,-62.88112508544585,27.941653816071465,3623.984954496303,195.9711707416753,4015.927295979653,3232.042613012952,122.11069233169415,3627.5641013736,4.030634138998191,9.524175974666203,-33743.598375873255,0.0003889386213099
2025-04-27 05:20:44.811716,3294.560139061952,3301.62427072286,3256.862382717325,3266.644505001779,34096.08401805638,3612.287595112373,,,3469.3389573284567,3538.465238537079,-69.12628120862246,-6.7350786571901455,-62.39120255143232,20.82475003463044,3612.287595112373,210.1902685573025,4032.668132226978,3191.907057997768,116.15766636550886,3611.260908923643,9.726805305144628,9.054929905331932,352.4856421831282,
2025-04-27 09:20:44.811716,3292.3917236509096,3307.633020084266,3258.564306739881,3279.699146249943,32684.807723329057,3599.940962835402,,,3440.163601777916,3519.297379849143,-79.13377807122697,-21.21481853999751,-57.91895953122946,15.42091201257344,3599.940962835402,222.38520445268435,4044.7113717407706,3155.1705539300333,113.73947982189244,3597.2818986147363,11.49283707878084,8.416758840974554,33037.29336551219,0.0002338418502107
2025-04-27 13:20:44.811716,3269.601664742271,3325.298879627049,3251.4335641569896,3289.704779881568,30611.44151192649,3586.2241701174744,,,3417.01609071694,3502.290520592285,-85.2744298753455,-34.026740807067114,-51.24768906827839,16.54859580361986,3586.2241701174744,232.92680707184053,4052.077784261156,3120.370555973793,112.08702295430923,3585.4866153431403,12.846399124103035,11.355347169342837,63648.73487743868,
2025-04-27 17:20:44.811716,3177.253890458212,3253.33972635443,3163.0404113417167,3231.9819023434443,23202.70494785004,3567.240970369372,,,3388.5492925056324,3482.2676599812603,-93.71836747562791,-45.965066140779285,-47.75330133484864,12.788665377942069,3567.240970369372,245.8580178853666,4058.957006140105,3075.5249345986385,112.17674025840611,3575.08263747374,9.32259574204268,11.220610648308854,40446.02992958864,0.0001248579395048
2025-04-27 21:20:44.811716,3153.907641239381,3176.8822072820367,3131.887372820077,3164.92754017556,50408.05844987351,3541.0224312886976,,,3354.145945993313,3458.760984440097,-104.61503844678371,-57.695060601980174,-46.919977844803554,12.715542420691447,3541.0224312886976,259.725259442817,4060.4729501743313,3021.571912403064,111.91192381965016,3551.025904133728,4.504465279921344,8.891153382022354,-9962.028520284875,
2025-04-28 01:20:44.811716,3166.615227128951,3187.1355143483283,3102.580179166381,3129.358756055912,36596.58762605772,3514.1889378449364,,,3319.5633013875595,3434.360819374602,-114.79751798704274,-69.11555207899269,-45.681965908050046,12.9097503307689,3514.1889378449364,273.48883390170744,4061.166605648352,2967.2112700415214,110.5234284101891,3534.497394388042,3.5892153024818247,5.805425441481951,-46558.6161463426,0.0001759537665352
2025-04-28 05:20:44.811716,3121.542211110865,3134.359869471893,3023.407310833773,3038.703202076957,24352.689717625377,3476.219642878451,,,3276.3540553397743,3405.0528477229245,-128.69879238315025,-81.0322001398242,-47.66659224332605,7.414734828401762,3476.219642878451,284.4922289154929,4045.2041007094367,2907.235185047465,113.48471277519988,3522.283209054998,2.196559540279875,3.430080040894348,-70911.30586396798,
2025-04-28 09:20:44.811716,3080.2843697764883,3101.884989287517,3058.0446697379884,3078.308665681255,41405.2370695725,3436.668359673053,,,3245.8855338538483,3380.8495749790973,-134.96404112524897,-91.81856833690917,-43.1454727883398,13.187490565955926,3436.668359673053,281.9377167686815,4000.543793210416,2872.7929261356903,106.69949782022806,3503.5050242306406,9.533003689664165,5.106259510808621,-29506.068794395484,-0.0001762228074636
