timestamp,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,macd,macd_signal,macd_hist,rsi,bb_middle,bb_std,bb_upper,bb_lower,atr,vwap,stoch_k,stoch_d,obv,rate
2025-04-23 21:20:41.974350,59906.30159224584,60417.14579267883,59582.85420732117,60008.11464247344,687283.3775443007,,,,60008.11464247344,60008.11464247344,0.0,0.0,0.0,,,,,,,60002.70488082448,,,0.0,
2025-04-24 01:20:41.974350,59758.28090694796,60475.40649605948,59661.94366814104,60366.3583517125,522095.2201532666,,,,60063.229059279445,60034.65121352818,28.57784575126425,5.7155691502528505,22.8622766010114,,,,,,,60074.02172429893,,,522095.2201532666,0.0003483570765056
2025-04-24 05:20:41.974350,60531.11928311316,60950.75063570393,60325.62354072522,60879.89993576495,878171.9862535517,,,,60188.8707325849,60097.26222999016,91.60850259473956,22.89415583915019,68.71434675558936,,,,,,,60345.24359218411,,,1400267.2064068182,
2025-04-24 09:20:41.974350,62366.74385790425,62948.18319125785,61267.53280860325,61535.67273086008,490153.2030937666,,,,60396.071040011855,60203.811155980526,192.25988403132945,56.767301477586045,135.49258255374338,,,,,,,60644.1394366882,,,1890420.409500585,0.0002531103083782
2025-04-24 13:20:41.974350,62047.52069147275,62777.69109810793,61942.697145180384,62592.66639015656,642036.702053619,,,,60734.008786187966,60380.76339554912,353.2453906388473,116.0629193098383,237.182471329009,,,,,,,61001.7837884312,,,2532457.111554204,
2025-04-24 17:20:41.974350,61941.78567937314,62607.81586442527,61864.496473887935,62277.80703508846,610997.7914182422,,,,60971.51620909573,60521.28514662611,450.2310624696184,182.89654794179432,267.334514527824,,,,,,,61200.87900322437,,,1921459.3201359613,0.0003043304965798
2025-04-24 21:20:41.974350,63091.03799879256,64455.07811627208,62703.62833500033,64071.49946373464,515694.6907318531,,,,61448.43670980941,60784.26398493045,664.1727248789612,279.15178332922767,385.0209415497335,,,,,,,61502.543748675176,,,2437154.010867815,
2025-04-25 01:20:41.974350,64345.90725948803,65191.84550962776,64165.27792805118,65034.60505209418,847944.3315338828,,,,62000.15491631476,61099.10406397961,901.0508523351456,403.5315971304112,497.51925520473424,,,,,,,62040.379421212594,,,3285098.3424016978,0.0004714858260671
2025-04-25 05:20:41.974350,64176.247948151205,65246.70484631283,63940.18307499567,64933.12077110706,721180.1263546221,,,,62451.38043243665,61383.10530154461,1068.2751308920415,536.4803038827373,531.7948270093042,,,,,,,62365.433397140936,,,2563918.216047076,
2025-04-25 09:20:41.974350,64835.13892105223,65906.18823263624,64220.02233508472,65316.42335043776,356389.1639045214,,,,62892.15626597528,61674.46219405521,1217.694071920072,672.7230574902043,544.9710144298678,,,,,,,62523.52056909057,,,2920307.379951597,0.0003249170720384
2025-04-25 13:20:41.974350,65047.67288293924,65486.05340573122,64088.87270971786,64484.194014361085,471924.75127697067,,,,63137.08515034233,61882.59047704083,1254.4946733015022,789.077380652464,465.4172926490383,,,,,,,62674.87336351986,,,2448382.6286746264,
2025-04-25 17:20:41.974350,64308.18037965322,64988.4940144065,63585.96109349416,63825.73780711588,516114.38484675775,,,,63243.03171292288,62026.52731630565,1216.504396617231,874.5627838454174,341.9416127718133,,,,,,,62778.560255886354,,,1932268.2438278687,0.0002223214068845
2025-04-25 21:20:41.974350,64111.98380999946,64764.166727618685,63957.00707527871,64430.2677116575,673734.2854914,,,,63425.683405035896,62204.582160405786,1221.1012446301102,943.870476002356,277.2307686277542,,,,,,,62914.87895295461,,,2606002.5293192687,
2025-04-26 01:20:41.974350,62819.08684687104,63029.96456927301,62296.37004662922,62504.5245223663,682457.9408989239,,,,63283.96665385596,62226.8001131436,1057.1665407123585,966.5296889443564,90.63685176800176,62.283118621983554,,,,,1320.6319657096485,62890.753218595615,46.20458611467315,,1923544.5884203447,0.0004225069071453
2025-04-26 05:20:41.974350,60351.32461208718,61402.243348983,59914.785768642,60850.66818033116,777111.7168612222,,,,62909.61304254445,62124.86441441676,784.7486281276942,930.1734767810242,-145.42484865332997,53.56536483514525,,,,,1446.0210491644086,62711.37794831915,19.0371229043336,,1146432.8715591226,
