timestamp,open,high,low,close,volume
2023-01-01 00:00:00,50000.0,50498.07262106209,49534.834283401775,50000.0,30829298.91688006
2023-01-01 01:00:00,49936.017847739415,50100.578066351714,49756.83313054785,49936.017847739415,21465642.361164495
2023-01-01 02:00:00,50264.74091623242,50456.56174536961,49859.816080538396,50264.74091623242,30271609.330103133
2023-01-01 03:00:00,51035.76673893022,51351.18692838341,50781.400628021875,51035.76673893022,27999755.75863664
2023-01-01 04:00:00,50921.98066525788,51287.82529411391,50720.035006944236,50921.98066525788,32690805.140438374
2023-01-01 05:00:00,50808.60930387722,51007.79405857139,50331.81021142215,50808.60930387722,6549260.817011533
2023-01-01 06:00:00,51616.980421697735,52084.077713308405,51353.5249334502,51616.980421697735,6687135.31324853
2023-01-01 07:00:00,52019.35211726458,52310.66256429229,51776.20820330258,52019.35211726458,38985157.1623641
2023-01-01 08:00:00,51781.58409105538,52014.80320720728,51433.38690574607,51781.58409105538,14178549.563757468
2023-01-01 09:00:00,52069.10527337446,52405.82198999152,51933.082962236185,52069.10527337446,35770361.87564745
2023-01-01 10:00:00,51834.57506728666,52328.45689325138,51666.2200628647,51834.57506728666,30681834.576829873
2023-01-01 11:00:00,51600.0577172106,52010.047159725626,51119.12152776061,51600.0577172106,50754592.02354622
2023-01-01 12:00:00,51731.925011957275,51752.62457464064,51380.90846113209,51731.925011957275,44068631.35402988
2023-01-01 13:00:00,50749.33524385531,50917.98031450529,50329.82238648276,50749.33524385531,23944605.615854442
2023-01-01 14:00:00,49881.152655422105,50115.8657680346,49745.91898358429,49881.152655422105,32660759.04558598
2023-01-01 15:00:00,49607.90428835625,49763.929864547805,49338.14137140637,49607.90428835625,10197426.180102648
2023-01-01 16:00:00,49112.79516707931,49456.676849615345,48635.71530821211,49112.79516707931,21990128.241794683
2023-01-01 17:00:00,49274.5387762859,49681.679088931436,49117.49889997771,49274.5387762859,37473235.83782508
2023-01-01 18:00:00,48834.69276870829,49191.84289902104,48756.32457453282,48834.69276870829,32250647.23292576
2023-01-01 19:00:00,48152.65444103696,48629.044679913524,47906.64926690893,48152.65444103696,25810987.686504696
2023-01-01 20:00:00,48866.0947735125,48999.278165434895,48676.58175274454,48866.0947735125,12650268.613380129
2023-01-01 21:00:00,48763.71675882953,49190.39415785275,48685.90096902184,48763.71675882953,40124314.08912184
2023-01-01 22:00:00,48804.723445708856,49178.871517319385,48371.06840070745,48804.723445708856,16879110.869190212
2023-01-01 23:00:00,48117.60719164582,48291.87894353923,47640.894552011836,48117.60719164582,40343301.86349763
2023-01-02 00:00:00,47863.91725939297,48215.29802354984,47591.77155487586,47863.91725939297,31132996.7449823
2023-01-02 01:00:00,47925.36036549646,47975.23914266374,47554.0937325857,47925.36036549646,20869495.240142193
2023-01-02 02:00:00,47382.24513637302,47756.249061919094,46975.213470299095,47382.24513637302,6469794.436289941
2023-01-02 03:00:00,47568.804348962345,47822.027651796656,47235.35558999639,47568.804348962345,14707178.315162873
2023-01-02 04:00:00,47291.80552019124,47430.03482022354,47270.92332731992,47291.80552019124,42570372.92367755
2023-01-02 05:00:00,47162.66336941488,47471.94541070839,47088.31886735531,47162.66336941488,39436330.10031603
2023-01-02 06:00:00,46887.800943438335,47188.642451248845,46854.51567279992,46887.800943438335,28947027.032020874
2023-01-02 07:00:00,47765.29622636298,47865.35794119841,47760.5772029844,47765.29622636298,24823157.187978923
2023-01-02 08:00:00,47768.159068227746,47782.67935368754,47621.990216949525,47768.159068227746,32598348.90829455
2023-01-02 09:00:00,47272.358696051386,47477.34232071864,47086.882779047206,47272.358696051386,24563819.73629901
2023-01-02 10:00:00,47670.68220804267,47942.17240141493,47555.78169031392,47670.68220804267,32410074.397127386
2023-01-02 11:00:00,47098.40214736192,47511.269226613906,47067.97439040034,47098.40214736192,17740257.93152385
2023-01-02 12:00:00,47206.496890456285,47644.675523230355,46956.367086956794,47206.496890456285,40344914.368040495
2023-01-02 13:00:00,46291.28628549285,46536.07702292243,46164.76325661793,46291.28628549285,33872542.56832894
2023-01-02 14:00:00,45686.273730509776,46030.65845349439,45322.59401694225,45686.273730509776,18136448.569321036
2023-01-02 15:00:00,45786.036112404254,45987.17566731532,45782.34913615891,45786.036112404254,38808221.46883138
2023-01-02 16:00:00,46134.126228566165,46478.32471244832,45745.43373521532,46134.126228566165,24848222.274293125
2023-01-02 17:00:00,46223.36776824444,46318.03393031204,45782.04846394441,46223.36776824444,11887493.601073984
2023-01-02 18:00:00,46180.243997142374,46351.602597061996,45849.53107762897,46180.243997142374,7847926.810961601
2023-01-02 19:00:00,46051.646977915174,46343.71941696391,45713.79180290603,46051.646977915174,33601361.92031024
2023-01-02 20:00:00,45381.317076613675,45389.55740056048,44957.65420387748,45381.317076613675,39872421.08046624
2023-01-02 21:00:00,45065.16975752576,45390.74817346245,44970.95142789092,45065.16975752576,37255276.23258313
2023-01-02 22:00:00,44868.16221656925,45243.05164065528,44421.91892407529,44868.16221656925,30962887.32497836
2023-01-02 23:00:00,45353.13241046056,45534.15565652181,45002.33445612226,45353.13241046056,10305934.695787398
2023-01-03 00:00:00,45519.874122477755,45723.776946917984,45189.14005063615,45519.874122477755,8404774.462627579
