timestamp,price,volume,open,high,low,close,funding_rate,oracle_price
2025-04-23 16:47:44.809946,52107.18981915171,121909.38180376193,,52340.923982099,52100.47924621104,52107.18981915171,0.0,52107.18981915171
2025-04-23 17:47:44.809946,52278.92302004744,360133.49735676206,52107.18981915171,52351.2088368745,52223.89626576679,52278.92302004744,1.388844236256011e-06,52280.37502560763
2025-04-23 18:47:44.809946,49787.89824855629,492277.1778537689,52278.92302004744,49970.46804094635,49538.97292317008,49787.89824855629,2.7774205670508754e-06,49790.662820286394
2025-04-23 19:47:44.809946,49383.233083870975,154315.4259870757,49787.89824855629,49473.15144793904,49321.902148200286,49383.233083870975,4.165461138601909e-06,49387.34359190488
2025-04-23 20:47:44.809946,48209.02048941882,688574.1133428096,49383.233083870975,48254.199735577924,48163.7524105776,48209.02048941882,5.552698200473387e-06,48214.36603232857
2025-04-23 21:47:44.809946,49913.26830785069,747457.6233492867,48209.02048941882,50158.92489677596,49697.096129929654,49913.26830785069,6.9388641572251025e-06,49920.17843991022
2025-04-23 22:47:44.809946,49892.00712532535,524591.5425348413,49913.26830785069,49944.1505966915,49759.37005778963,49892.00712532535,8.323691620031026e-06,49900.28401635975
2025-04-23 23:47:44.809946,51617.98277205428,661914.3034053919,49892.00712532535,51843.03499196407,51361.12624965568,51617.98277205428,9.70691345825811e-06,51627.95647500811
2025-04-24 00:47:44.809946,52022.38429036568,574767.5394673529,51617.98277205428,52241.58512642126,51895.38899729565,52022.38429036568,1.10882628509953e-05,52033.849906472475
2025-04-24 01:47:44.809946,52302.89258764545,645867.0251851742,52022.38429036568,52318.28163209189,52231.097363646106,52302.89258764545,1.246747333852277e-05,52315.832530352105
2025-04-24 02:47:44.809946,53902.07273151273,845766.0560672906,52302.89258764545,54061.78926558402,53772.71977703119,53902.07273151273,1.3844278873711528e-05,53916.85371958415
2025-04-24 03:47:44.809946,53971.9931500668,431689.67530516995,53902.07273151273,54140.14774280059,53891.29680751108,53971.9931500668,1.5218413873343387e-05,53988.22916932692
2025-04-24 04:47:44.809946,56765.198406036776,388330.72901647957,53971.9931500668,56926.10489946572,56587.65288556826,56765.198406036776,1.6589613269341502e-05,56783.771677917815
2025-04-24 05:47:44.809946,58910.18510691445,791038.3355264708,56765.198406036776,59068.4498328647,58720.70608744585,58910.18510691445,1.795761255990148e-05,58930.99889422129
2025-04-24 06:47:44.809946,59166.87297346702,578662.556530422,58910.18510691445,59184.348942175275,58906.155952145644,59166.87297346702,1.9322147860513288e-05,59189.30671483884
2025-04-24 07:47:44.809946,61221.40928197793,1245611.0678109988,59166.87297346702,61427.283884793695,60960.12829312994,61221.40928197793,2.0682955954864102e-05,61246.18647791608
2025-04-24 08:47:44.809946,61757.41745831045,291227.25365534733,61221.40928197793,61858.634135239954,61715.860058529994,61757.41745831045,2.203977434561223e-05,61783.97045294173
2025-04-24 09:47:44.809946,65839.68213921707,727514.8258319652,61757.41745831045,65890.32093936698,65749.45603800504,65839.68213921707,2.3392341305022343e-05,65869.63040027699
2025-04-24 10:47:44.809946,67087.70122533098,385658.7923679217,65839.68213921707,67231.41837351541,66752.58464186513,67087.70122533098,2.4740395925452295e-05,67119.86478262466
2025-04-24 11:47:44.809946,69346.34197230269,249090.05092319968,67087.70122533098,69648.09194119391,69071.45099755343,69346.34197230269,2.6083678169681708e-05,69381.26581266693
2025-04-24 12:47:44.809946,71043.80368237755,532359.4739962729,69346.34197230269,71081.62446537334,70727.55959703476,71043.80368237755,2.7421928921072665e-05,71081.2732775034
