timestamp,price,volume,open,high,low,close,funding_rate,oracle_price
2025-04-23 16:48:18.725055,3060.35326347585,34238.137871165956,,3075.6115865508714,3059.7973162645135,3060.35326347585,0.0,3060.35326347585
2025-04-23 17:48:18.725055,3107.6410096443624,17131.0122114964,3060.35326347585,3115.819783826975,3097.445842673096,3107.6410096443624,1.388844236256011e-06,3107.7273219049143
2025-04-23 18:48:18.725055,3251.672210912236,53358.210773627,3107.6410096443624,3252.17122640667,3246.997963558298,3251.672210912236,2.7774205670508754e-06,3251.8527664565772
2025-04-23 19:48:18.725055,3277.21792822334,30633.86934413433,3251.672210912236,3279.9883363418853,3263.5063709905658,3277.21792822334,4.165461138601909e-06,3277.4907137374016
2025-04-23 20:48:18.725055,3245.8124147269773,31905.38130790259,3277.21792822334,3259.428309574822,3235.6661974156714,3245.8124147269773,5.552698200473387e-06,3246.1723189391723
2025-04-23 21:48:18.725055,3275.529723067139,25769.127749296553,3245.8124147269773,3289.313998061268,3261.1858874765076,3275.529723067139,6.9388641572251025e-06,3275.983196536592
2025-04-23 22:48:18.725055,3397.8875179249426,43832.6319849351,3275.529723067139,3409.0276805073318,3395.5029821048092,3397.8875179249426,8.323691620031026e-06,3398.4512143234933
2025-04-23 23:48:18.725055,3358.8681442599686,20129.567758556084,3397.8875179249426,3364.544391275828,3345.384707119709,3358.8681442599686,9.70691345825811e-06,3359.517149729242
2025-04-24 00:48:18.725055,3439.0968695383413,14799.10493646933,3358.8681442599686,3450.0672324820275,3437.651333693344,3439.0968695383413,1.10882628509953e-05,3439.8548387279143
2025-04-24 01:48:18.725055,3554.4434951998746,37719.884743609386,3439.0968695383413,3563.426737440739,3545.286240800706,3554.4434951998746,1.246747333852277e-05,3555.322878593534
2025-04-24 02:48:18.725055,3522.056145059043,50993.91938659311,3554.4434951998746,3536.3414041385613,3510.73988510195,3522.056145059043,1.3844278873711528e-05,3523.021960791701
2025-04-24 03:48:18.725055,3523.9395325911414,32162.140020224284,3522.056145059043,3526.693779828254,3506.9281895342597,3523.9395325911414,1.5218413873343387e-05,3524.9996148075525
2025-04-24 04:48:18.725055,3580.021996585785,52704.85437378871,3523.9395325911414,3591.5261182290888,3574.4685583803753,3580.021996585785,1.6589613269341502e-05,3581.1933607974815
