timestamp,open,high,low,close,volume
2025-04-23 21:20:44.811716,3493.1678244345926,3530.4168807161645,3469.5831192838355,3500.591692680355,40091.530356750874
2025-04-24 01:20:44.811716,3482.2812457247646,3534.585293092148,3475.2548230474717,3526.6317917893757,30455.554508940553
2025-04-24 05:20:44.811716,3538.542978248749,3569.220184080554,3523.520184675595,3564.0406342401134,51226.699198123846
2025-04-24 09:20:44.811716,3672.759397445924,3715.5160179375193,3591.92800717163,3611.6458973055073,28592.270180469717
2025-04-24 13:20:44.811716,3649.17102871708,3702.9176912520047,3641.4551370333115,3689.298321789043,37452.140953127775
2025-04-24 17:20:44.811716,3641.3075798933787,3690.307329228157,3635.62142364993,3666.0286249311407,35641.53783273079
2025-04-24 21:20:44.811716,3725.577478240705,3826.457284860916,3696.925966114819,3798.089101406665,30082.19029269143
2025-04-25 01:20:44.811716,3818.1854113908935,3881.0124263616804,3804.770245794029,3869.3343297892134,49463.419339476495
2025-04-25 05:20:44.811716,3805.4998894301525,3884.9735060960243,3787.9737944798003,3861.6921758264684,42068.84070401962
2025-04-25 09:20:44.811716,3854.2917031718216,3933.9508290780054,3808.5425027955102,3890.087157725083,20789.367894430416
2025-04-25 13:20:44.811716,3869.981031767482,3902.5500169209645,3798.748057255014,3828.118006494045,27528.943824489954
2025-04-25 17:20:44.811716,3814.9419389151008,3865.385475308723,3761.3912043943205,3779.17004162769,30106.672449394202
2025-04-25 21:20:44.811716,3800.2943321496787,3848.6646191556592,3788.8002115047266,3823.900414518079,39301.16665366501
2025-04-26 01:20:44.811716,3704.2302901563785,3719.764088908414,3665.7256179379137,3681.0588152932596,39810.04655243723
2025-04-26 05:20:44.811716,3522.5437603698188,3599.3155621544684,3490.653688964997,3559.021847683117,45331.51681690462
2025-04-26 09:20:44.811716,3469.8928816596954,3501.209282278712,3434.382063641098,3467.1180250907646,51192.69451372738
2025-04-26 13:20:44.811716,3365.432697233329,3440.4314877713546,3327.4102131316063,3391.7552284283747,22975.29649348801
2025-04-26 17:20:44.811716,3360.101874699536,3409.8941740501955,3346.5321630950025,3394.9457419390706,27297.686393108
2025-04-26 21:20:44.811716,3296.2581779851066,3383.491536018868,3262.6264570279336,3352.633267049004,32186.002184972647
2025-04-27 01:20:44.811716,3243.1593467896296,3255.026882332133,3194.7432200730527,3224.5379743196786,21562.54241774207
2025-04-27 05:20:44.811716,3294.560139061952,3301.6242707228594,3256.862382717325,3266.644505001779,34096.08401805638
2025-04-27 09:20:44.811716,3292.3917236509096,3307.633020084266,3258.5643067398814,3279.699146249943,32684.807723329057
2025-04-27 13:20:44.811716,3269.601664742271,3325.2988796270492,3251.4335641569896,3289.704779881568,30611.441511926492
2025-04-27 17:20:44.811716,3177.253890458212,3253.33972635443,3163.0404113417167,3231.9819023434443,23202.704947850038
2025-04-27 21:20:44.811716,3153.907641239381,3176.8822072820367,3131.887372820077,3164.92754017556,50408.05844987351
2025-04-28 01:20:44.811716,3166.615227128951,3187.1355143483283,3102.580179166381,3129.358756055912,36596.58762605772
2025-04-28 05:20:44.811716,3121.5422111108655,3134.3598694718935,3023.407310833773,3038.703202076957,24352.689717625377
2025-04-28 09:20:44.811716,3080.2843697764883,3101.884989287517,3058.0446697379884,3078.308665681255,41405.2370695725
2025-04-28 13:20:44.811716,3062.8406241016337,3069.8940788751997,3026.3676352607354,3047.7256792285257,46006.39689061275
2025-04-28 17:20:44.811716,3039.8026559784876,3052.8807240496053,2993.785537944588,3008.466133165146,48211.52047344685
2025-04-28 21:20:44.811716,2973.93527571648,3030.4039313947683,2938.257421307347,2990.87085023538,43771.51630743004
2025-04-29 01:20:44.811716,3053.173799178721,3119.8717888205247,3019.5811589180057,3084.65044513298,44674.45362596989
2025-04-29 05:20:44.811716,3073.225630000037,3128.102650979182,3063.033535680036,3106.733798061573,43780.48737270241
2025-04-29 09:20:44.811716,3080.7967803072274,3094.0752307017083,2998.5322642346173,3026.994423276881,46426.01131377096
2025-04-29 13:20:44.811716,3066.0060779617797,3107.352111690363,3044.293925707245,3076.0963797558697,49188.369174674226
2025-04-29 17:20:44.811716,3036.2266856336673,3041.581334093368,2996.9500446979387,3002.29496032512,37570.32608431502
2025-04-29 21:20:44.811716,3023.8595786753835,3056.497536146336,2971.217632000475,3002.64619170329,41038.14596269635
2025-04-30 01:20:44.811716,2880.323178322274,2954.6320071208634,2863.5502168098888,2912.413998026561,34804.710664590355
2025-04-30 05:20:44.811716,2804.4196765364304,2830.9342071554247,2791.7470175105045,2825.2552651963,29782.025439322755
2025-04-30 09:20:44.811716,2806.006745043744,2814.4253508839215,2771.340452896396,2782.228557013348,21039.29366429766
2025-04-30 13:20:44.811716,2822.470233989125,2844.286895729969,2803.0537692442012,2837.225476398413,42218.47795047737
2025-04-30 17:20:44.811716,2857.973389116975,2862.3241131650916,2821.024019330222,2835.4910986539053,30472.47514734118
2025-04-30 21:20:44.811716,2804.775695416905,2888.18737555158,2794.9274913276577,2869.6614183732495,30669.085493582053
2025-05-01 01:20:44.811716,2817.537920164998,2847.3659144678104,2806.1306730841843,2833.745452556616,49222.40347831576
2025-05-01 05:20:44.811716,2749.577700417918,2770.3921411657657,2728.3816822080526,2741.511452220673,19470.614648864306
2025-05-01 09:20:44.811716,2703.1877464650947,2713.1974292361265,2671.5452387679507,2679.9415726384505,37917.90677840058
2025-05-01 13:20:44.811716,2665.193953654145,2702.615664415365,2605.596635583696,2620.3978924551398,25325.85434818084
2025-05-01 17:20:44.811716,2730.280091587135,2741.3143604348506,2642.8367202227046,2690.375425816515,48690.00897943248
2025-05-01 21:20:44.811716,2717.9431958572145,2754.9479862245134,2685.064154839335,2735.4882543011486,51425.588746668465
2025-05-02 01:20:44.811716,2625.9158926198816,2678.564534578823,2610.918797160369,2657.0407720748703,39464.53280294222
2025-05-02 05:20:44.811716,2636.671889059331,2673.7267157194974,2602.2169503936657,2646.0084777577567,50764.40194267956
2025-05-02 09:20:44.811716,2640.9276866903037,2663.856133673199,2572.8510788677486,2608.2563703667943,24084.240590331647
2025-05-02 13:20:44.811716,2596.1989456682086,2612.777307066372,2550.578337086275,2579.743816335924,51603.81826831583
