timestamp,rate
2025-04-24 01:20:45.005226,0.0004480284918067396
2025-04-24 09:20:45.005226,0.00033373237005390445
2025-04-24 17:20:45.005226,0.0003951965958958577
2025-04-25 01:20:45.005226,0.000595782991280545
2025-04-25 09:20:45.005226,0.000419900486446181
2025-04-25 17:20:45.005226,0.0002967856882614742
2025-04-26 01:20:45.005226,0.0005370082885743624
2025-04-26 09:20:45.005226,0.0005590440532495771
2025-04-26 17:20:45.005226,0.00035182544780641256
2025-04-27 01:20:45.005226,0.0003889386213099624
2025-04-27 09:20:45.005226,0.00023384185021073042
2025-04-27 17:20:45.005226,0.00012485793950486505
2025-04-28 01:20:45.005226,0.00017595376653529166
2025-04-28 09:20:45.005226,-0.00017622280746369947
2025-04-28 17:20:45.005226,-0.00038884117507693544
2025-04-29 01:20:45.005226,-0.0003284005778172299
2025-04-29 09:20:45.005226,-0.00036719000613225723
2025-04-29 17:20:45.005226,-0.00015546848442543078
2025-04-30 01:20:45.005226,-0.0002272722726916195
2025-04-30 09:20:45.005226,-0.00036830525712448607
2025-04-30 17:20:45.005226,5.100309841873945e-05
2025-05-01 01:20:45.005226,4.00624348055412e-05
2025-05-01 09:20:45.005226,8.519878120770511e-05
2025-05-01 17:20:45.005226,-0.00015181552667302862
2025-05-02 01:20:45.005226,-0.0001592597590856529
2025-05-02 09:20:45.005226,-4.6515765212181134e-05
2025-05-02 17:20:45.005226,-0.00019473987958454128
2025-05-03 01:20:45.005226,-2.3692272406957956e-05
2025-05-03 09:20:45.005226,-7.969955487025545e-05
2025-05-03 17:20:45.005226,-6.329456337196863e-05
2025-05-04 01:20:45.005226,-0.00010761338456166948
2025-05-04 09:20:45.005226,0.0003030807040184401
2025-05-04 17:20:45.005226,0.00025472699236007995
2025-05-05 01:20:45.005226,3.292092743999392e-05
2025-05-05 09:20:45.005226,0.00021610273338656973
2025-05-05 17:20:45.005226,-2.347994362418519e-05
2025-05-06 01:20:45.005226,6.615948656392632e-05
2025-05-06 09:20:45.005226,-0.0002614289817036111
2025-05-06 17:20:45.005226,-0.0003770737759942452
2025-05-07 01:20:45.005226,-0.00018351662073952944
2025-05-07 09:20:45.005226,4.9462349881503254e-05
2025-05-07 17:20:45.005226,0.00011046993553124696
2025-05-08 01:20:45.005226,0.00010151226404198955
2025-05-08 09:20:45.005226,6.185991962332071e-05
2025-05-08 17:20:45.005226,-0.0001778320145298124
2025-05-09 01:20:45.005226,-0.00020905436768191624
2025-05-09 09:20:45.005226,-0.00018425303615010312
2025-05-09 17:20:45.005226,0.00010630487541433262
2025-05-10 01:20:45.005226,0.00018126470491235588
2025-05-10 09:20:45.005226,-0.00014546193452664302
2025-05-10 17:20:45.005226,1.5117603224129865e-06
2025-05-11 01:20:45.005226,-2.325657824924788e-05
2025-05-11 09:20:45.005226,-9.312556482954606e-05
2025-05-11 17:20:45.005226,8.991383661067396e-05
2025-05-12 01:20:45.005226,0.0002935195996767429
2025-05-12 09:20:45.005226,0.00041809414121463573
2025-05-12 17:20:45.005226,0.00018660674467017006
2025-05-13 01:20:45.005226,0.0001199664936159004
2025-05-13 09:20:45.005226,0.00018860396318377175
2025-05-13 17:20:45.005226,0.00035262089711066483
2025-05-14 01:20:45.005226,0.00020558326516531317
2025-05-14 09:20:45.005226,0.00015548966981623213
2025-05-14 17:20:45.005226,-4.5297526449722584e-05
2025-05-15 01:20:45.005226,-0.00020202546084932652
2025-05-15 09:20:45.005226,4.983682543642704e-05
2025-05-15 17:20:45.005226,0.00032400898294824697
2025-05-16 01:20:45.005226,0.00025884446617931275
2025-05-16 09:20:45.005226,0.0004068270479460832
2025-05-16 17:20:45.005226,0.00039487341807083236
2025-05-17 01:20:45.005226,0.00020528983682066026
2025-05-17 09:20:45.005226,0.00025375409476597667
2025-05-17 17:20:45.005226,0.0004994744483000581
2025-05-18 01:20:45.005226,0.0003881834267702493
2025-05-18 09:20:45.005226,0.0005983642567856956
2025-05-18 17:20:45.005226,-7.69913898616704e-06
2025-05-19 01:20:45.005226,0.00018755305349722333
2025-05-19 09:20:45.005226,0.00019195560973092715
2025-05-19 17:20:45.005226,0.00012554760372779285
2025-05-20 01:20:45.005226,0.0001494002623858454
2025-05-20 09:20:45.005226,-0.00020818222095806885
2025-05-20 17:20:45.005226,-0.00014026849448140033
2025-05-21 01:20:45.005226,1.1092316735134114e-05
2025-05-21 09:20:45.005226,0.0003187855497680667
2025-05-21 17:20:45.005226,0.00017486124554839017
2025-05-22 01:20:45.005226,2.1874023363099366e-05
2025-05-22 09:20:45.005226,-3.000445149104701e-05
2025-05-22 17:20:45.005226,0.00018876926514264038
2025-05-23 01:20:45.005226,0.00023631368533859147
2025-05-23 09:20:45.005226,0.00011506274305894703
2025-05-23 17:20:45.005226,0.000217932058101667
